nameseq,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,class
MT444148.1,1.9570611193148584,3.8822359703950218,5.800370992739582,7.70861805572059,9.59894022402783,11.426683605094885,13.02609183123311,14.112184030381801,14.616276331715914,14.789896210640908,14.842952563241887,14.85724344121793,1
MT444619.1,1.9571458455690645,3.8825153955142566,5.800896550785425,7.709122560655372,9.599213717534452,11.426286078524337,13.026895349812724,14.112944778643586,14.61709849592584,14.791180393458102,14.844438545061447,14.85874992994407,1
MT444624.1,1.9571104031872733,3.8824278090329463,5.800714072302193,7.708828588013056,9.598758473428028,11.425598355358353,13.026025057442524,14.112431531061269,14.616821271149956,14.790843046642307,14.844108333067892,14.85842163197836,1
MT444633.1,1.9571310524067695,3.8823433121840667,5.800563611494317,7.708614219284128,9.598539040734245,11.42542409534283,13.025548898492644,14.11208163307325,14.616578472473757,14.790910073017189,14.844309418931555,14.858488662846074,1
MT446312.1,1.9571301445724565,3.882544043925911,5.800903608743385,7.709259441072664,9.599618744062292,11.427361110756626,13.028019208106556,14.114167939950276,14.618634883162182,14.792510197004487,14.845694933627462,14.859993379727593,1
MT447154.1,1.957180824773367,3.882650567651149,5.801126056946384,7.709502877024794,9.599895999499472,11.427209157998991,13.027641186299698,14.112989745812351,14.616733838245294,14.790346407516653,14.843444433554414,14.857565640709396,1
MT447155.1,1.9572870381551983,3.882816167976291,5.8013198075800085,7.7097456118153564,9.6001907176345,11.427468577575441,13.027283451937432,14.112470294138946,14.615574455867685,14.7891254968687,14.842266291622476,14.85639887328403,1
MT447156.1,1.9572640754023125,3.8827409343005215,5.8012209643411685,7.709626013805095,9.600042780182537,11.427310216826713,13.027440579792788,14.112528048591116,14.615992233396893,14.789447050119186,14.84251181720226,14.856642027643044,1
MT447157.1,1.95722690115641,3.8827068762861288,5.801190338978017,7.709577985328907,9.599951525506693,11.427257486179887,13.027481139372554,14.113230232672775,14.61658460944046,14.790092136114852,14.843199066645406,14.85732264194949,1
MT447158.1,1.957195120618864,3.882705363267689,5.80122329065681,7.709650773830467,9.599878409394073,11.427433240064346,13.027772154837661,14.113768397856902,14.617316519745927,14.790714219385796,14.843413367631754,14.857468446120713,1
MT447159.1,1.9571852641048637,3.8826426461934815,5.801084838994063,7.709505866484093,9.59991639028872,11.427307884648284,13.028259794328148,14.11367213613394,14.617017168759876,14.790600634194904,14.843689758769818,14.857808598510731,1
MT447161.1,1.9571671097934624,3.882604369253445,5.801056661910251,7.7094139118244716,9.599839374486097,11.42710760892012,13.027387158325515,14.112739812806186,14.616099745517767,14.789634334909953,14.842757301010575,14.856885141046275,1
MT447162.1,1.9571802411323402,3.882530473857174,5.800884423796416,7.709166265254633,9.599365924473878,11.42644896209492,13.0260763558679,14.112317876192579,14.616265308316596,14.79008779885686,14.842940593918305,14.85693375882013,1
MT447163.1,1.9571483081510808,3.882571897317584,5.800978132513658,7.709302986388616,9.599419401681676,11.426777193157516,13.027348355958795,14.113520400464546,14.617413475155086,14.790818032777054,14.843439510055148,14.857558816484596,1
MT447165.1,1.9569389023381376,3.8818792117246206,5.799687852253682,7.707368532044607,9.596607864591386,11.422493826215506,13.021074067250044,14.104924746570182,14.608730741096931,14.782424589325545,14.83533345221091,14.849664730281924,1
MT447166.1,1.9571405607961063,3.882579280091415,5.800986839478121,7.709372602169959,9.599509869136043,11.426779741913506,13.026682198262645,14.112458578200345,14.616727514939349,14.790089954803197,14.842801468317349,14.856926931999073,1
MT447169.1,1.957151695574031,3.882562740704456,5.800904259558893,7.709168505867439,9.599115333897773,11.426070380425944,13.025749719690188,14.111384790397382,14.615547290246,14.788970620310195,14.841721062221993,14.85585695813893,1
MT447171.1,1.9570819127426382,3.8825124909997606,5.800920486636093,7.709328668079362,9.59950457392321,11.42695027751752,13.027331056962916,14.113690282725454,14.617839651745102,14.791072178767116,14.843684835630023,14.85780177530514,1
MT447172.1,1.9571218293403392,3.882508919598288,5.8009647873007975,7.70928384838001,9.599265675114264,11.426349834014118,13.026750314040356,14.112800087031205,14.616460850071672,14.78994887400066,14.84301581858346,14.857139863134607,1
MT447173.1,1.9570519115760168,3.8824438845977234,5.800778368999773,7.709091894915212,9.599177831421214,11.426514884172471,13.026610471539051,14.112885357874374,14.617396942685485,14.790547614760115,14.843243219563336,14.857364419970242,1
MT447174.1,1.9570890748381948,3.882506156156349,5.80088620764351,7.709270359556058,9.599398104981072,11.4268197300116,13.02725285542429,14.11346069749673,14.617715969846198,14.790954302037385,14.843635773863046,14.857753186811669,1
MT447175.1,1.9571132261834003,3.8825804504762034,5.800985822046798,7.709399530563643,9.59950091459608,11.426791198059131,13.026860484129855,14.112999900157757,14.617273223214314,14.790496770789227,14.843194142788176,14.857315816738446,1
MT447176.1,1.957067578578168,3.882456677268328,5.8008120267467,7.709186869773818,9.599339783103597,11.426931718373089,13.027461693588705,14.113588960236815,14.617885869246876,14.791106780299131,14.843782954188368,14.857898947382365,1
MT447177.1,1.9571778842879304,3.882603279668837,5.801019175495472,7.709369548906925,9.599553038082744,11.426643320066846,13.026462068747009,14.112400167814018,14.615111595737984,14.788581804938472,14.84154255493475,14.855613671571483,1
MT438718.1,1.9572553044112997,3.882765203907355,5.801239025233334,7.709683416058326,9.600057685595027,11.427394207527414,13.027952636762741,14.114520585688965,14.618288795726881,14.791924085138676,14.845093842107785,14.859265486878195,1
MT438720.1,1.9572803150689668,3.882795736031635,5.801263686231536,7.70968367502308,9.60005055427185,11.427428355221648,13.02798571068242,14.114526388496346,14.618118956816314,14.791771695002925,14.84494679523148,14.859119864223384,1
MT438722.1,1.9569973399909115,3.8822129764465334,5.800398801386765,7.708676026995892,9.59905003211248,11.426920165968992,13.026608777861119,14.11245910705644,14.616276946560047,14.79008891467286,14.843456705816806,14.857875179654766,1
MT438724.1,1.9572352057190607,3.882734251608572,5.801192662543862,7.7096273352178395,9.599974742040516,11.427297182022107,13.027862451940393,14.114515532814044,14.618484092923069,14.792279599683946,14.845436893198242,14.859605215892143,1
MT438727.1,1.9572317090978792,3.8827430355591264,5.801203191172665,7.7096602290925444,9.599999781991905,11.427353153601658,13.02789939830061,14.114607780587358,14.618551065430855,14.792279599683946,14.845436893198242,14.859605215892143,1
MT438728.1,1.9569776702177788,3.8821731848069474,5.800355076448008,7.70864711006833,9.599029269970961,11.426885441383787,13.026616872997526,14.1126367922336,14.61642098847975,14.790038061618418,14.843407638025232,14.857826594216723,1
MT438729.1,1.957262478179679,3.882781720247376,5.801263758626482,7.709711007195247,9.600076250028806,11.427408248492926,13.02796365904352,14.114539374399197,14.618232184925239,14.791873290221565,14.845044828149968,14.859216947616193,1
MT438730.1,1.9571923529940332,3.88266484065738,5.801087512959379,7.709493313592647,9.599848226084532,11.427275492066787,13.027939108426613,14.114564490779715,14.618633149315956,14.792399558065018,14.84561491398626,14.859847830531164,1
MT438731.1,1.9572458683432008,3.882784457936586,5.801280559242553,7.709753665069045,9.600176191871672,11.427668455453992,13.0286266956801,14.115040598211179,14.618695389620823,14.792295794239525,14.845387890875024,14.859556688070846,1
MT438737.1,1.957170611851859,3.8825226522516103,5.8007965041739205,7.7090412699127455,9.59918182694987,11.426346251114278,13.02700476854906,14.11391932734859,14.618205841732646,14.792330380331194,14.845485893837273,14.859653742098574,1
MT438738.1,1.9571326580470292,3.882425158347516,5.800683964773945,7.7089970777809915,9.599296689310576,11.427112997798824,13.02775072830682,14.114108000356154,14.617917263248366,14.791773925777399,14.84506454324154,14.859362026198433,1
MT438739.1,1.9572154225147358,3.882639158158749,5.801016241199456,7.709376786612878,9.599582320220726,11.426851470553085,13.02760504005296,14.11440036061018,14.618427490618744,14.792228817246125,14.845387890875024,14.859556688070846,1
MT438741.1,1.9570080514856816,3.8820671162123412,5.800105289232272,7.708242652247562,9.598431764075775,11.426133688959567,13.025820852055993,14.111750006139946,14.615493643674029,14.78952674101328,14.842787452663114,14.8571462261506,1
MT438742.1,1.9569434573026347,3.8820092982204772,5.8000172222059705,7.70811998279225,9.598282098995274,11.425977061897493,13.02576297539004,14.111882270272332,14.616009343281902,14.790155817730332,14.843456705816806,14.857875179654766,1
MT438743.1,1.9571527675575389,3.882483823984608,5.80074804481182,7.708985047439063,9.599119957621289,11.426301550240355,13.027011443989242,14.113907109741097,14.618252092150794,14.792364968283833,14.845516919848967,14.859750789566965,1
MT438744.1,1.957242176718333,3.8827906670536514,5.801331079463061,7.709831239598698,9.600257755305133,11.427791733007949,13.028523428729766,14.114756758676917,14.618483726543202,14.79187329022157,14.845044828149968,14.859216947616193,1
MT438746.1,1.9571344651577385,3.882501523227915,5.800841356816528,7.709211815526704,9.599620963769203,11.427518692217426,13.027814655886473,14.114104038530446,14.618069558006965,14.791878461423332,14.845167794322837,14.859481059894804,1
MT438747.1,1.9572317090978792,3.882639195292669,5.80100953545228,7.709362581213622,9.5995612888971,11.426853063299324,13.0275940436889,14.114473840056954,14.61848409292307,14.792279599683946,14.845436893198242,14.859605215892143,1
MT438748.1,1.957186403396531,3.8827068662145,5.801204607169869,7.709669194151387,9.600067575889293,11.427601639573028,13.028399817198837,14.114727085801494,14.618771404244956,14.792298000261063,14.845516919848967,14.859750789566965,1
MT438750.1,1.957269648630766,3.88280892552468,5.801286129298327,7.709736963408457,9.6001603234838,11.42768560875269,13.028558384822519,14.1148328178298,14.618494114703607,14.791914775273929,14.84506280970209,14.859168406735721,1
MT438751.1,1.9569849316992889,3.8821966990056116,5.800370407027182,7.708655761566452,9.599029401171046,11.4269802423928,13.02685682468405,14.112637797153946,14.616625798683154,14.790229243913435,14.843510233497508,14.857729418430555,1
MT438753.1,1.95717974196935,3.88265790893475,5.8010750830427416,7.70945914122106,9.599810585712547,11.427228932826848,13.028170744110055,14.11454260878658,14.618771404244956,14.792390244945546,14.845583890114169,14.859750789566965,1
MT438754.1,1.957186910874894,3.882664231496172,5.8010928209959385,7.709479714156621,9.599831618418749,11.427270221987696,13.0281995684409,14.114536099945552,14.618714812386004,14.792339466443709,14.84553489280472,14.859702266652668,1
MT438757.1,1.957186403396531,3.882668381152562,5.8010957947319035,7.709510459727781,9.599858409651162,11.427341700966293,13.028232163786631,14.114800736685085,14.618905335805929,14.792457212968314,14.845650860379374,14.859750789566965,1
MT438758.1,1.9569973399909115,3.8822337855032143,5.800427427049782,7.708715146454892,9.599155769205769,11.427194312588195,13.027191678525925,14.112758632693394,14.616595052430744,14.790181069871302,14.843523611112358,14.857875179654766,1
MT438760.1,1.9572067025521007,3.882703998257482,5.801142303054402,7.709554017212618,9.599926953669009,11.427405847561564,13.028326793155786,14.114558157500776,14.618436575342526,14.792256308900008,14.845583890114169,14.859750789566965,1
MT439234.1,1.9571424557722172,3.882468202119639,5.800870025824139,7.7091410657636095,9.599218540588533,11.426358824809412,13.026632748272915,14.112261516415085,14.61596596871993,14.789974193900779,14.84314998824099,14.857274037292669,1
MT439245.1,1.9571353255694883,3.8824683365026518,5.800858809966003,7.709115147746535,9.59918400467009,11.42635595596972,13.026742746732204,14.112335107209587,14.616022666607675,14.79002505578616,14.843199066645406,14.85732264194949,1
MT439251.1,1.9571904681059908,3.882513620778591,5.800893279066135,7.709117315651518,9.599195618958257,11.42621298096364,13.026467774483235,14.111947569524071,14.61572853966388,14.789618110528616,14.842806392750756,14.85693375882013,1
MT439253.1,1.9571773619034132,3.8825041178968616,5.800879847038362,7.709114706625337,9.599215394536015,11.426277300957711,13.026424844100175,14.112075247205857,14.615671829675778,14.789567234326176,14.842757301010575,14.856885141046275,1
MT439254.1,1.9571428014926628,3.8824571637835423,5.800891061169888,7.709088495155474,9.599003424555477,11.426065497194331,13.026352313934288,14.112269353251607,14.616264891616447,14.79041789329392,14.843769880544913,14.85795435357892,1
MT439256.1,1.9570662241154229,3.882349572067123,5.800695226715423,7.7088758733389815,9.598913705781596,11.42596262903907,13.026148891081036,14.111630950091364,14.615331767143047,14.789465476537426,14.842726219834313,14.856855010206274,1
MT439258.1,1.957200150563445,3.882583860269752,5.801033904164706,7.709319466871373,9.599396157988648,11.426484743217573,13.026763871174571,14.112692003376507,14.61672866663241,14.790840812101386,14.844113246484024,14.858294391459276,1
MT439260.1,1.9571843250743701,3.8825337423640067,5.800949376946756,7.709186735656379,9.599295387960202,11.426479091558555,13.02678155725016,14.112282687058336,14.615810802336158,14.78973829057938,14.842984737132161,14.857176823064547,1
MT439261.1,1.9571813176060804,3.882484355814688,5.800837476313344,7.708987621464732,9.59891361316617,11.425904307439813,13.026086850125587,14.111921032629384,14.615925048281891,14.790249140643287,14.843604703130241,14.857857185171847,1
MT439262.1,1.957142794886317,3.8824690121919065,5.80087635289684,7.709122928153832,9.59920162949308,11.42631917933032,13.026509594081366,14.111931123987635,14.615569022503982,14.789618110528616,14.842806392750756,14.85693375882013,1
MT439263.1,1.957126432078303,3.882442445789571,5.800848459653484,7.709095899182002,9.599173510844736,11.426294415849375,13.026466665101225,14.111924608954528,14.615512307164213,14.789567234326176,14.842757301010575,14.856885141046275,1
MT439268.1,1.9571156999380488,3.882456088321533,5.800888393906863,7.7091876787672735,9.599341649384018,11.42656578984278,13.026653827439644,14.112048866112639,14.61570321466716,14.78955101219601,14.842739292166979,14.85693375882013,1
MT439270.1,1.9571192875186731,3.8824387125435846,5.800835287327048,7.709058599552011,9.599103609875977,11.426142315965484,13.02623234944847,14.111864030156912,14.615569022503982,14.789618110528616,14.842806392750756,14.85693375882013,1
MT439279.1,1.957171392537284,3.882504523161457,5.800862489172831,7.7090930983619295,9.599214368914627,11.42629751992824,13.026474580051513,14.112087557501766,14.615625506029222,14.789465476537421,14.842659112496131,14.856787900616313,1
MT439283.1,1.9572706019832464,3.88263465427378,5.80094593508768,7.709115611737733,9.598995530732656,11.42592562962268,13.026096970675779,14.112066956034806,14.61637693876955,14.790401690316278,14.843726578706924,14.858002935327935,1
MT439287.1,1.9571838478605856,3.882557277261627,5.80100599698949,7.709292424461254,9.599368026855174,11.426459963130545,13.026720945605275,14.112685474549096,14.616671998010895,14.790789979205217,14.844064199222064,14.8582458195332,1
MT439288.1,1.9570993273832331,3.882381420683716,5.800743706025228,7.708942317204991,9.598942862909352,11.425991987991564,13.026080922834025,14.111522032464993,14.615218587987439,14.789433033158627,14.842690198175482,14.856885141046275,1
MT439289.1,1.9571755713899983,3.882513303208819,5.80093874560004,7.709210217513232,9.599296978799963,11.426413537675032,13.02671901698448,14.112746792242072,14.616841997375536,14.790942472510974,14.844211336037953,14.858391530419278,1
MT439312.1,1.9571088464007984,3.882388826559871,5.800702377446066,7.708874567520575,9.59887495857664,11.426019946520011,13.026341751998226,14.112135755658276,14.615888056823778,14.789819405526435,14.842806392750756,14.85693375882013,1
MT439316.1,1.9570933445171876,3.882446202743055,5.800845773772892,7.70914554607539,9.599328672455306,11.426567892166126,13.027002682205405,14.112334850312505,14.615667281318519,14.789465476537426,14.842524897819755,14.856720791026351,1
MT434784.1,1.95709816819045,3.8825680445375386,5.800976385507893,7.7093606575781655,9.599775459138227,11.42775840994861,13.02878880977056,14.114435562602663,14.618596261260054,14.792411118445768,14.84584190410341,14.860138914226162,1
MT434785.1,1.9571317155933192,3.882619246265506,5.801074477003382,7.709542603092859,9.60009754887792,11.428231328469794,13.029006009806139,14.114788636457279,14.618771835756204,14.792478068534482,14.84584190410341,14.860138914226162,1
MT434786.1,1.9571629045162848,3.882573570508802,5.8009271219901954,7.709293316380996,9.599674582101814,11.427459747355744,13.027990141124716,14.114501972228409,14.618905731451454,14.792745868889313,14.845841904103413,14.860138914226162,1
MT434787.1,1.95712543654822,3.882617805838792,5.80106618114381,7.7094927307669,9.599929762772398,11.427834996162785,13.028842720674875,14.114808625264681,14.618905731451454,14.792611968711894,14.84584190410341,14.860138914226162,1
MT434788.1,1.9570648514549025,3.882343672507776,5.800684476403979,7.708933964851692,9.599063651694054,11.426762493759801,13.027721196439641,14.113790205400925,14.618169305127564,14.792478068534482,14.845841904103413,14.860138914226162,1
MT434789.1,1.9570683232760129,3.882337961280687,5.800624124904481,7.708826156395978,9.59885245644812,11.426370794330767,13.027228641380482,14.11354086616908,14.618236252975187,14.792745868889313,14.84590885643335,14.860138914226162,1
MT434790.1,1.9570918375017559,3.8823905063763497,5.800735581041077,7.708996745631028,9.599153902936427,11.42688880114652,13.027880350526607,14.114111867006766,14.618504044365695,14.792678918800604,14.84590885643335,14.860138914226162,1
MT434791.1,1.9570648514549025,3.882363025227321,5.800697452687446,7.708953035172403,9.599036565264774,11.426636214065287,13.027643360452249,14.113936298387596,14.61843709651807,14.792678918800604,14.84590885643335,14.860138914226162,1
MT434792.1,1.9569905063085609,3.882228760873111,5.800509477010973,7.708730027819536,9.598859151663929,11.426636798119867,13.0274822402971,14.11397463301614,14.618612671014215,14.792478068534482,14.845841904103413,14.860138914226162,1
MT434793.1,1.9570175200104756,3.88228963787636,5.800593266486776,7.708842744128507,9.59901420877118,11.426842825462327,13.027784773148936,14.114346831023793,14.618972679299082,14.792678918800604,14.84590885643335,14.860138914226162,1
MT434796.1,1.9571629045162848,3.8824700377726327,5.800771335962256,7.709015953224715,9.599176042099806,11.42681102851851,13.027821678694803,14.114198564595581,14.618621530306795,14.792745868889313,14.84590885643335,14.860138914226162,1
MT434797.1,1.957041328431832,3.8823281077366087,5.800659979643982,7.708882898458969,9.599006635955462,11.426736136101091,13.027757679553185,14.11414468541652,14.618344879623711,14.792545018623185,14.845841904103407,14.860138914226162,1
MT434799.1,1.9570648514549025,3.882363025227321,5.800701669962536,7.7089623586507,9.599129420619324,11.426929956804493,13.028063907343295,14.11433797202776,14.61863794006095,14.792678918800604,14.84590885643335,14.860138914226162,1
MT434802.1,1.9571188097226968,3.882517435292018,5.8009621199234935,7.709304186537699,9.599571316867854,11.427381248227167,13.028344746797224,14.114446595040246,14.618637940060955,14.792745868889313,14.84590885643335,14.860138914226162,1
MT434803.1,1.9569701610972758,3.8822422412343207,5.800563958151471,7.70884178578108,9.599093351379393,11.426973827761119,13.027931634025993,14.114409569198886,14.61879710480294,14.792611968711894,14.84590885643335,14.860138914226162,1
MT434804.1,1.9570648514549025,3.8823776822648903,5.800748338694204,7.7090591200834275,9.59924475791342,11.427041756645114,13.028116079459364,14.114229349015279,14.61843709651807,14.792678918800604,14.84590885643335,14.860138914226162,1
MT434807.1,1.9571016349813728,3.88256559619443,5.801020063959722,7.7094779716457,9.599965512672494,11.427905618420755,13.0287617871924,14.115148540843537,14.619412702296595,14.792678918800602,14.845707999443528,14.860138914226162,1
MT434808.1,1.9569364374162008,3.8821075399085836,5.800340115921234,7.708500969090053,9.598552566071282,11.426238275292375,13.027094134453137,14.11372746722584,14.618252662729347,14.792277218268351,14.845707999443533,14.860071959654839,1
MT434809.1,1.9569905063085609,3.8822426819867513,5.800528281396985,7.708739633922862,9.598913041420293,11.426711820724902,13.027700112384009,14.11450599043809,14.619106574994335,14.792745868889313,14.84590885643335,14.860138914226162,1
MT434811.1,1.957115627628616,3.882424087873869,5.800771835846037,7.709043323833688,9.599214921833504,11.426948987951887,13.028131316893564,14.114538808847845,14.618771835756204,14.792745868889313,14.84590885643335,14.860138914226162,1
MT434813.1,1.957145768118804,3.8825516488449616,5.800921990739116,7.709292683769731,9.59973239257176,11.427601168646113,13.027933543366315,14.114072223591034,14.618462365564804,14.792545018623185,14.84584190410341,14.860138914226162,1
MT434816.1,1.9570695713208248,3.882313932507444,5.800640251528233,7.708878340332628,9.598996393165557,11.426655538079725,13.02761917980949,14.113520483741953,14.618267287501128,14.792342150469215,14.845602701296208,14.859859457134853,1
MT434817.1,1.9571266121197588,3.8824748325217335,5.800799574877447,7.709066706993473,9.599198824303864,11.426880379421895,13.027861190229206,14.113956649133572,14.618179068203853,14.792221941162289,14.845467920296937,14.85970226665267,1
MT435080.1,1.9572419929411464,3.8826387669647855,5.8010320478278805,7.709260365472749,9.599338241436511,11.426455938164189,13.026592446930392,14.112399690476801,14.615329284418372,14.788979939996246,14.842087860885725,14.856155677915886,1
MT435081.1,1.957119843149696,3.8824317379850855,5.800790015515238,7.708972245738226,9.598921705749367,11.426052882839132,13.02599775292119,14.111037921974376,14.614409241805117,14.788602473227828,14.841953587639669,14.856155677915886,1
MT435083.1,1.9572285322400416,3.882669420715468,5.801056839089191,7.709255695130754,9.599245863268594,11.426285967388466,13.02648907090492,14.111374438322132,14.614543506037126,14.78860247322783,14.842020724262696,14.856155677915886,1
MT435085.1,1.9570659396402266,3.882423810756981,5.800835167186923,7.709054558223673,9.599012419525977,11.425867857299695,13.026150945628734,14.111582531865592,14.614635976750813,14.789072413813916,14.84208786088572,14.856155677915886,1
MT365028.1,1.9570702071537407,3.8823760352724173,5.800673263832942,7.709018708776977,9.59935128893695,11.427417274242751,13.02791737027195,14.113768410349914,14.61749572094131,14.791386717085487,14.844875351507046,14.85926287010451,1
MT365029.1,1.9570843094511197,3.882337869090538,5.800558454496727,7.708849028701817,9.599231191148313,11.427094474653034,13.027482216747627,14.113647621952298,14.617738170243518,14.791721366707337,14.845076147999801,14.859463673317366,1
MT365030.1,1.9571250274664536,3.882466755030324,5.800795541208349,7.709143387611841,9.59952603731782,11.427348651654432,13.027765892903393,14.114004167998074,14.618072808666707,14.791989086404806,14.845076147999801,14.859463673317366,1
MT365031.1,1.9571046752732624,3.882420223069506,5.800731320668367,7.709077691386539,9.599475329991057,11.427308389708443,13.027673709952008,14.114004167998074,14.618139736351342,14.791989086404806,14.845076147999801,14.859463673317366,1
MT365032.1,1.9570930819573205,3.88240498022941,5.800695824940009,7.709051927273675,9.599403275392564,11.427212708665333,13.02740573231023,14.114005178351116,14.618231566403008,14.79198673035846,14.845013964638119,14.859269533889881,1
MT428551.1,1.9569375447446884,3.882209529873657,5.8004883484354615,7.708921082492802,9.599551137353668,11.428062302002076,13.028051828947856,14.113212659062919,14.615822908277694,14.789601801288493,14.843108761433273,14.857528675682387,1
MT428552.1,1.956960523203332,3.882032053152032,5.800160509864929,7.7082940985017085,9.598485592338305,11.426344402697884,13.026331707118928,14.112063227909935,14.61598409198563,14.790022011615394,14.843456705816806,14.857875179654766,1
MT428553.1,1.9568992314520817,3.8819357600345903,5.799977912939233,7.708034009363171,9.598033014236382,11.425414447881506,13.025126932591062,14.111237129733222,14.61579698283549,14.789913457641426,14.843297642239976,14.857875179654766,1
MT428554.1,1.9569025717414412,3.8820309042313457,5.800121818916843,7.7082906995673515,9.598521966612637,11.426138187464245,13.025922944478841,14.11238529647922,14.616435999495394,14.79044868210118,14.843590516407914,14.857875179654766,1
MT429183.1,1.9571768187148504,3.8824593548780575,5.800705787694445,7.708736026982068,9.598632489910992,11.425482699562231,13.025236791254908,14.110333074544318,14.613463312207706,14.787685789652102,14.841136335582485,14.85527983503468,1
MT429184.1,1.9571735649253523,3.882461481563405,5.8007168832467055,7.708778727039657,9.598713572516663,11.425479744659562,13.025440983425517,14.11059373513349,14.613840994497547,14.78802166443798,14.841203512795975,14.855347014504636,1
MT429185.1,1.9571464529402118,3.8823981807673915,5.800649344404189,7.708680854452697,9.59857476409024,11.425305441947938,13.025373630929375,14.110582030161344,14.613757356928,14.787887314523628,14.841203512795975,14.855347014504636,1
MT429186.1,1.9570987307985024,3.8823564445086873,5.800584027628312,7.708600320844648,9.598404280043722,11.425028103444047,13.025123411313777,14.110442929927926,14.613840994497547,14.788088839395158,14.841203512795975,14.855347014504636,1
MT429187.1,1.9572244939243533,3.8825067583849484,5.8007344696843965,7.7087882849208045,9.598716105816038,11.425408626341355,13.02529160721545,14.110673148331694,14.61386634841379,14.78788731452363,14.841136335582485,14.85527983503468,1
MT429188.1,1.957214212814475,3.882588742890624,5.800859480588357,7.708989484587687,9.599138892554217,11.425875090971632,13.025312056304575,14.110655370833364,14.61413503921785,14.788088839395158,14.841136335582485,14.85527983503468,1
MT429189.1,1.9571735649253523,3.8824131577052152,5.800625775246703,7.708671664783827,9.598478765569233,11.425100269537019,13.024991470738033,14.110352447239446,14.613572303693493,14.787954489480805,14.841136335582485,14.85527983503468,1
MT429190.1,1.9571735649253523,3.8824451284792967,5.8007039007817225,7.708770590221999,9.59867417570922,11.42542576020039,13.02533347456568,14.11052234312613,14.61370664909552,14.78788731452363,14.841136335582485,14.85527983503468,1
MT429191.1,1.9570751638794428,3.882236719406397,5.8004093339738665,7.7084968314278655,9.598329955403099,11.42523020079948,13.025253362284506,14.110368183916535,14.613412604375222,14.78734991486622,14.84053174066108,14.854876758214955,1
MT432195.1,1.9570252070914782,3.882269796090184,5.800566233923737,7.708743331088468,9.598788541585062,11.42630184643055,13.027242803449518,14.113516866510956,14.618097764961774,14.792535697694568,14.845877839070097,14.86010885190428,1
MT318827.1,1.957144004226896,3.8824721487215617,5.800769341812303,7.708949337110023,9.598972543310673,11.425782951674346,13.026565944104485,14.113248214575426,14.617746072242696,14.791826955285707,14.845228651507904,14.859556688070846,1
MT422806.1,1.9568525719139578,3.8818882950270055,5.799986700605495,7.708029702899517,9.598044575748759,11.42574762252379,13.025818203408125,14.111382048890107,14.61574174000377,14.790088914672866,14.843523611112358,14.857942087188555,1
MT422807.1,1.95687958046438,3.881915842327759,5.800030016226188,7.708092216340924,9.59817555718208,11.425911582484007,13.025986633767015,14.111649643217113,14.615942442462373,14.790155817730335,14.843523611112358,14.857942087188555,1
MT215194.1,1.9573239419834183,3.882790962653102,5.801197299935733,7.709513616325897,9.599724824759347,11.426671320136904,13.026169703369955,14.110739137855255,14.613481807717367,14.787213663674107,14.840453058095953,14.85453790035838,1
MT270815.1,1.9573000906686215,3.882672072500669,5.800995530022718,7.709123981954397,9.59893634444177,11.425351698938625,13.02475700189222,14.109600675912773,14.612857594851553,14.786835740215936,14.840158815725104,14.854403460133867,1
MT418886.1,1.957051923762908,3.882351645479225,5.8007565668231775,7.709003927122704,9.599126327737807,11.426405875778002,13.027103057560694,14.112741076399127,14.616573327993484,14.790669885696616,14.84388598890882,14.858002935327935,1
MT418887.1,1.957121733156534,3.8825138706195066,5.800933360388383,7.7091926999267795,9.599267003921977,11.42637344352843,13.026885820805964,14.113098849201107,14.617551649666787,14.791787894156025,14.845031779633329,14.85913832398417,1
MT418888.1,1.95709545425186,3.8824597267987,5.800878155757871,7.70911875455818,9.59917592572386,11.426300725596972,13.026798032667608,14.112913410872727,14.6171450782294,14.791418277047503,14.844799733370031,14.858974226865511,1
MT418890.1,1.956997427538788,3.8822433722509495,5.800573905224187,7.7088027070520075,9.598654423463943,11.425560922326735,13.025945523210005,14.112540038996626,14.617083564019762,14.791062552969807,14.844456530761313,14.858701373342962,1
MT418892.1,1.9570090173429449,3.8823150697208737,5.8006895128266125,7.708961005578003,9.598967076379912,11.426091948869589,13.026513118554044,14.11273962193308,14.6172952332217,14.791215016871856,14.844536612445507,14.858780020875932,1
MT419812.1,1.9571550771913784,3.882461057153664,5.800680460635045,7.7088401143759375,9.598951806256492,11.425962735754236,13.024819539146993,14.110442842903641,14.613780826145229,14.787239789612595,14.840183377190428,14.854178450491553,1
MT419814.1,1.9570500048945865,3.882177838036508,5.800298771491455,7.708259218512702,9.598143769810047,11.425104596099226,13.024251540674735,14.109252459827069,14.612407123020079,14.786340661499345,14.839512748804893,14.853447617034414,1
MT419815.1,1.9570875146313909,3.8822825363623976,5.800413790534751,7.7084166238149265,9.598256840929242,11.424940785989373,13.023937240556664,14.109208641932636,14.61229322283686,14.786113484277909,14.839378218148722,14.853447617034414,1
MT419818.1,1.9569923209254598,3.8822312364231584,5.8004792100374845,7.70859341527761,9.598610847116703,11.425800891699266,13.024915509462721,14.110329911401498,14.61310511822782,14.786273398433494,14.839445483476805,14.853447617034414,1
MT419820.1,1.9571734076970315,3.8824352980881263,5.800671433968345,7.708688820583003,9.598481526272089,11.425169516647758,13.024048200701476,14.10827995331444,14.610715489875536,14.784520092220841,14.837623730690176,14.851643310065251,1
