nameseq,AB.1,AD.1,ASSD.1,MAXD.1,MIND.1,AS.1,APL.1,TALU.1,TU.1,NE.1,MOT3.1,MOT4.1,AB.2,AD.2,ASSD.2,MAXD.2,MIND.2,AS.2,APL.2,TALU.2,TU.2,NE.2,MOT3.2,MOT4.2,AB.3,AD.3,ASSD.3,MAXD.3,MIND.3,AS.3,APL.3,TALU.3,TU.3,NE.3,MOT3.3,MOT4.3,AB.4,AD.4,ASSD.4,MAXD.4,MIND.4,AS.4,APL.4,TALU.4,TU.4,NE.4,MOT3.4,MOT4.4,AB.5,AD.5,ASSD.5,MAXD.5,MIND.5,AS.5,APL.5,TALU.5,TU.5,NE.5,MOT3.5,MOT4.5,AB.6,AD.6,ASSD.6,MAXD.6,MIND.6,AS.6,APL.6,TALU.6,TU.6,NE.6,MOT3.6,MOT4.6,AB.7,AD.7,ASSD.7,MAXD.7,MIND.7,AS.7,APL.7,TALU.7,TU.7,NE.7,MOT3.7,MOT4.7,AB.8,AD.8,ASSD.8,MAXD.8,MIND.8,AS.8,APL.8,TALU.8,TU.8,NE.8,MOT3.8,MOT4.8,AB.9,AD.9,ASSD.9,MAXD.9,MIND.9,AS.9,APL.9,TALU.9,TU.9,NE.9,MOT3.9,MOT4.9,AB.10,AD.10,ASSD.10,MAXD.10,MIND.10,AS.10,APL.10,TALU.10,TU.10,NE.10,MOT3.10,MOT4.10,label
MT370977.1,41.625000000000014,928.3749999999997,0.4988201016849669,2002.0,148.0,465.0347601255201,2.321428571428572,0.11339285714285713,0.10144927536231883,29708.0,1544.0,10844.0,41.625000000000014,928.3749999999997,0.4988201016849669,2002.0,148.0,465.0347601255201,2.321428571428572,0.11339285714285713,0.10144927536231883,29708.0,1544.0,10844.0,41.625000000000014,928.3749999999997,0.4988201016849669,2002.0,148.0,465.0347601255201,2.321428571428572,0.11339285714285713,0.10144927536231883,29708.0,1544.0,10844.0,41.625000000000014,928.3749999999997,0.4988201016849669,2002.0,148.0,465.0347601255201,2.321428571428572,0.11339285714285713,0.10144927536231883,29708.0,1544.0,10844.0,41.625000000000014,928.3749999999997,0.4988201016849669,2002.0,148.0,465.0347601255201,2.321428571428572,0.11339285714285713,0.10144927536231883,29708.0,1544.0,10844.0,41.625000000000014,928.3749999999997,0.4988201016849669,2002.0,148.0,465.0347601255201,2.321428571428572,0.11339285714285713,0.10144927536231883,29708.0,1544.0,10844.0,41.625000000000014,928.3749999999997,0.4988201016849669,2002.0,148.0,465.0347601255201,2.321428571428572,0.11339285714285713,0.10144927536231883,29708.0,1544.0,10844.0,41.625000000000014,928.3749999999997,0.4988201016849669,2002.0,148.0,465.0347601255201,2.321428571428572,0.11339285714285713,0.10144927536231883,29708.0,1544.0,10844.0,41.625000000000014,928.3749999999997,0.4988201016849669,2002.0,148.0,465.0347601255201,2.321428571428572,0.11339285714285713,0.10144927536231883,29708.0,1544.0,10844.0,41.625000000000014,928.3749999999997,0.4988201016849669,2002.0,148.0,465.0347601255201,2.321428571428572,0.11339285714285713,0.10144927536231883,29708.0,1544.0,10844.0,1
MT370979.1,41.625000000000036,928.4062499999997,0.4989929929610081,2002.0,148.0,464.61313607230005,2.321428571428572,0.11339285714285713,0.10144927536231883,29709.0,1544.0,10844.0,41.625000000000036,928.4062499999997,0.4989929929610081,2002.0,148.0,464.61313607230005,2.321428571428572,0.11339285714285713,0.10144927536231883,29709.0,1544.0,10844.0,41.625000000000036,928.4062499999997,0.4989929929610081,2002.0,148.0,464.61313607230005,2.321428571428572,0.11339285714285713,0.10144927536231883,29709.0,1544.0,10844.0,41.625000000000036,928.4062499999997,0.4989929929610081,2002.0,148.0,464.61313607230005,2.321428571428572,0.11339285714285713,0.10144927536231883,29709.0,1544.0,10844.0,41.625000000000036,928.4062499999997,0.4989929929610081,2002.0,148.0,464.61313607230005,2.321428571428572,0.11339285714285713,0.10144927536231883,29709.0,1544.0,10844.0,41.625000000000036,928.4062499999997,0.4989929929610081,2002.0,148.0,464.61313607230005,2.321428571428572,0.11339285714285713,0.10144927536231883,29709.0,1544.0,10844.0,41.625000000000036,928.4062499999997,0.4989929929610081,2002.0,148.0,464.61313607230005,2.321428571428572,0.11339285714285713,0.10144927536231883,29709.0,1544.0,10844.0,41.625000000000036,928.4062499999997,0.4989929929610081,2002.0,148.0,464.61313607230005,2.321428571428572,0.11339285714285713,0.10144927536231883,29709.0,1544.0,10844.0,41.625000000000036,928.4062499999997,0.4989929929610081,2002.0,148.0,464.61313607230005,2.321428571428572,0.11339285714285713,0.10144927536231883,29709.0,1544.0,10844.0,41.625000000000036,928.4062499999997,0.4989929929610081,2002.0,148.0,464.61313607230005,2.321428571428572,0.11339285714285713,0.10144927536231883,29709.0,1544.0,10844.0,1
MT370980.1,41.62499999999999,928.78125,0.4988215927201005,2002.0,148.0,464.2482992951482,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.62499999999999,928.78125,0.4988215927201005,2002.0,148.0,464.2482992951482,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.62499999999999,928.78125,0.4988215927201005,2002.0,148.0,464.2482992951482,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.62499999999999,928.78125,0.4988215927201005,2002.0,148.0,464.2482992951482,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.62499999999999,928.78125,0.4988215927201005,2002.0,148.0,464.2482992951482,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.62499999999999,928.78125,0.4988215927201005,2002.0,148.0,464.2482992951482,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.62499999999999,928.78125,0.4988215927201005,2002.0,148.0,464.2482992951482,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.62499999999999,928.78125,0.4988215927201005,2002.0,148.0,464.2482992951482,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.62499999999999,928.78125,0.4988215927201005,2002.0,148.0,464.2482992951482,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.62499999999999,928.78125,0.4988215927201005,2002.0,148.0,464.2482992951482,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,1
MT370981.1,41.625000000000014,928.46875,0.498881265455634,2002.0,148.0,464.71227552479996,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,41.625000000000014,928.46875,0.498881265455634,2002.0,148.0,464.71227552479996,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,41.625000000000014,928.46875,0.498881265455634,2002.0,148.0,464.71227552479996,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,41.625000000000014,928.46875,0.498881265455634,2002.0,148.0,464.71227552479996,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,41.625000000000014,928.46875,0.498881265455634,2002.0,148.0,464.71227552479996,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,41.625000000000014,928.46875,0.498881265455634,2002.0,148.0,464.71227552479996,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,41.625000000000014,928.46875,0.498881265455634,2002.0,148.0,464.71227552479996,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,41.625000000000014,928.46875,0.498881265455634,2002.0,148.0,464.71227552479996,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,41.625000000000014,928.46875,0.498881265455634,2002.0,148.0,464.71227552479996,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,41.625000000000014,928.46875,0.498881265455634,2002.0,148.0,464.71227552479996,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,1
MT370985.1,41.625,928.9375000000003,0.4978149698280159,1992.0,148.0,464.4215109614864,2.321428571428572,0.11339285714285713,0.10144927536231883,29726.0,1544.0,10844.0,41.625,928.9375000000003,0.4978149698280159,1992.0,148.0,464.4215109614864,2.321428571428572,0.11339285714285713,0.10144927536231883,29726.0,1544.0,10844.0,41.625,928.9375000000003,0.4978149698280159,1992.0,148.0,464.4215109614864,2.321428571428572,0.11339285714285713,0.10144927536231883,29726.0,1544.0,10844.0,41.625,928.9375000000003,0.4978149698280159,1992.0,148.0,464.4215109614864,2.321428571428572,0.11339285714285713,0.10144927536231883,29726.0,1544.0,10844.0,41.625,928.9375000000003,0.4978149698280159,1992.0,148.0,464.4215109614864,2.321428571428572,0.11339285714285713,0.10144927536231883,29726.0,1544.0,10844.0,41.625,928.9375000000003,0.4978149698280159,1992.0,148.0,464.4215109614864,2.321428571428572,0.11339285714285713,0.10144927536231883,29726.0,1544.0,10844.0,41.625,928.9375000000003,0.4978149698280159,1992.0,148.0,464.4215109614864,2.321428571428572,0.11339285714285713,0.10144927536231883,29726.0,1544.0,10844.0,41.625,928.9375000000003,0.4978149698280159,1992.0,148.0,464.4215109614864,2.321428571428572,0.11339285714285713,0.10144927536231883,29726.0,1544.0,10844.0,41.625,928.9375000000003,0.4978149698280159,1992.0,148.0,464.4215109614864,2.321428571428572,0.11339285714285713,0.10144927536231883,29726.0,1544.0,10844.0,41.625,928.9375000000003,0.4978149698280159,1992.0,148.0,464.4215109614864,2.321428571428572,0.11339285714285713,0.10144927536231883,29726.0,1544.0,10844.0,1
MT370986.1,41.62500000000001,928.4374999999997,0.4990856300708994,2006.0,148.0,464.9281152433675,2.321428571428572,0.11339285714285713,0.10144927536231883,29710.0,1544.0,10844.0,41.62500000000001,928.4374999999997,0.4990856300708994,2006.0,148.0,464.9281152433675,2.321428571428572,0.11339285714285713,0.10144927536231883,29710.0,1544.0,10844.0,41.62500000000001,928.4374999999997,0.4990856300708994,2006.0,148.0,464.9281152433675,2.321428571428572,0.11339285714285713,0.10144927536231883,29710.0,1544.0,10844.0,41.62500000000001,928.4374999999997,0.4990856300708994,2006.0,148.0,464.9281152433675,2.321428571428572,0.11339285714285713,0.10144927536231883,29710.0,1544.0,10844.0,41.62500000000001,928.4374999999997,0.4990856300708994,2006.0,148.0,464.9281152433675,2.321428571428572,0.11339285714285713,0.10144927536231883,29710.0,1544.0,10844.0,41.62500000000001,928.4374999999997,0.4990856300708994,2006.0,148.0,464.9281152433675,2.321428571428572,0.11339285714285713,0.10144927536231883,29710.0,1544.0,10844.0,41.62500000000001,928.4374999999997,0.4990856300708994,2006.0,148.0,464.9281152433675,2.321428571428572,0.11339285714285713,0.10144927536231883,29710.0,1544.0,10844.0,41.62500000000001,928.4374999999997,0.4990856300708994,2006.0,148.0,464.9281152433675,2.321428571428572,0.11339285714285713,0.10144927536231883,29710.0,1544.0,10844.0,41.62500000000001,928.4374999999997,0.4990856300708994,2006.0,148.0,464.9281152433675,2.321428571428572,0.11339285714285713,0.10144927536231883,29710.0,1544.0,10844.0,41.62500000000001,928.4374999999997,0.4990856300708994,2006.0,148.0,464.9281152433675,2.321428571428572,0.11339285714285713,0.10144927536231883,29710.0,1544.0,10844.0,1
MT370987.1,41.625,928.7499999999997,0.4994700305074986,2002.0,148.0,464.80866359180527,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.625,928.7499999999997,0.4994700305074986,2002.0,148.0,464.80866359180527,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.625,928.7499999999997,0.4994700305074986,2002.0,148.0,464.80866359180527,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.625,928.7499999999997,0.4994700305074986,2002.0,148.0,464.80866359180527,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.625,928.7499999999997,0.4994700305074986,2002.0,148.0,464.80866359180527,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.625,928.7499999999997,0.4994700305074986,2002.0,148.0,464.80866359180527,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.625,928.7499999999997,0.4994700305074986,2002.0,148.0,464.80866359180527,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.625,928.7499999999997,0.4994700305074986,2002.0,148.0,464.80866359180527,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.625,928.7499999999997,0.4994700305074986,2002.0,148.0,464.80866359180527,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.625,928.7499999999997,0.4994700305074986,2002.0,148.0,464.80866359180527,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,1
MT370988.1,41.62500000000001,928.75,0.498562315313263,2002.0,148.0,465.1322056684529,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.498562315313263,2002.0,148.0,465.1322056684529,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.498562315313263,2002.0,148.0,465.1322056684529,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.498562315313263,2002.0,148.0,465.1322056684529,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.498562315313263,2002.0,148.0,465.1322056684529,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.498562315313263,2002.0,148.0,465.1322056684529,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.498562315313263,2002.0,148.0,465.1322056684529,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.498562315313263,2002.0,148.0,465.1322056684529,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.498562315313263,2002.0,148.0,465.1322056684529,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.498562315313263,2002.0,148.0,465.1322056684529,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,1
MT370991.1,41.62500000000002,928.15625,0.49945720429188706,2010.0,148.0,464.6828292889005,2.321428571428572,0.11339285714285713,0.10144927536231883,29701.0,1544.0,10844.0,41.62500000000002,928.15625,0.49945720429188706,2010.0,148.0,464.6828292889005,2.321428571428572,0.11339285714285713,0.10144927536231883,29701.0,1544.0,10844.0,41.62500000000002,928.15625,0.49945720429188706,2010.0,148.0,464.6828292889005,2.321428571428572,0.11339285714285713,0.10144927536231883,29701.0,1544.0,10844.0,41.62500000000002,928.15625,0.49945720429188706,2010.0,148.0,464.6828292889005,2.321428571428572,0.11339285714285713,0.10144927536231883,29701.0,1544.0,10844.0,41.62500000000002,928.15625,0.49945720429188706,2010.0,148.0,464.6828292889005,2.321428571428572,0.11339285714285713,0.10144927536231883,29701.0,1544.0,10844.0,41.62500000000002,928.15625,0.49945720429188706,2010.0,148.0,464.6828292889005,2.321428571428572,0.11339285714285713,0.10144927536231883,29701.0,1544.0,10844.0,41.62500000000002,928.15625,0.49945720429188706,2010.0,148.0,464.6828292889005,2.321428571428572,0.11339285714285713,0.10144927536231883,29701.0,1544.0,10844.0,41.62500000000002,928.15625,0.49945720429188706,2010.0,148.0,464.6828292889005,2.321428571428572,0.11339285714285713,0.10144927536231883,29701.0,1544.0,10844.0,41.62500000000002,928.15625,0.49945720429188706,2010.0,148.0,464.6828292889005,2.321428571428572,0.11339285714285713,0.10144927536231883,29701.0,1544.0,10844.0,41.62500000000002,928.15625,0.49945720429188706,2010.0,148.0,464.6828292889005,2.321428571428572,0.11339285714285713,0.10144927536231883,29701.0,1544.0,10844.0,1
MT370993.1,41.625000000000014,928.59375,0.4987964611314114,2002.0,148.0,464.9514665112236,2.321428571428572,0.11339285714285713,0.10144927536231883,29715.0,1544.0,10844.0,41.625000000000014,928.59375,0.4987964611314114,2002.0,148.0,464.9514665112236,2.321428571428572,0.11339285714285713,0.10144927536231883,29715.0,1544.0,10844.0,41.625000000000014,928.59375,0.4987964611314114,2002.0,148.0,464.9514665112236,2.321428571428572,0.11339285714285713,0.10144927536231883,29715.0,1544.0,10844.0,41.625000000000014,928.59375,0.4987964611314114,2002.0,148.0,464.9514665112236,2.321428571428572,0.11339285714285713,0.10144927536231883,29715.0,1544.0,10844.0,41.625000000000014,928.59375,0.4987964611314114,2002.0,148.0,464.9514665112236,2.321428571428572,0.11339285714285713,0.10144927536231883,29715.0,1544.0,10844.0,41.625000000000014,928.59375,0.4987964611314114,2002.0,148.0,464.9514665112236,2.321428571428572,0.11339285714285713,0.10144927536231883,29715.0,1544.0,10844.0,41.625000000000014,928.59375,0.4987964611314114,2002.0,148.0,464.9514665112236,2.321428571428572,0.11339285714285713,0.10144927536231883,29715.0,1544.0,10844.0,41.625000000000014,928.59375,0.4987964611314114,2002.0,148.0,464.9514665112236,2.321428571428572,0.11339285714285713,0.10144927536231883,29715.0,1544.0,10844.0,41.625000000000014,928.59375,0.4987964611314114,2002.0,148.0,464.9514665112236,2.321428571428572,0.11339285714285713,0.10144927536231883,29715.0,1544.0,10844.0,41.625000000000014,928.59375,0.4987964611314114,2002.0,148.0,464.9514665112236,2.321428571428572,0.11339285714285713,0.10144927536231883,29715.0,1544.0,10844.0,1
MT370994.1,41.625,928.7812500000003,0.4991588006476156,2006.0,148.0,465.02773669797114,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625,928.7812500000003,0.4991588006476156,2006.0,148.0,465.02773669797114,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625,928.7812500000003,0.4991588006476156,2006.0,148.0,465.02773669797114,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625,928.7812500000003,0.4991588006476156,2006.0,148.0,465.02773669797114,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625,928.7812500000003,0.4991588006476156,2006.0,148.0,465.02773669797114,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625,928.7812500000003,0.4991588006476156,2006.0,148.0,465.02773669797114,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625,928.7812500000003,0.4991588006476156,2006.0,148.0,465.02773669797114,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625,928.7812500000003,0.4991588006476156,2006.0,148.0,465.02773669797114,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625,928.7812500000003,0.4991588006476156,2006.0,148.0,465.02773669797114,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625,928.7812500000003,0.4991588006476156,2006.0,148.0,465.02773669797114,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,1
MT370996.1,41.625000000000036,930.15625,0.4990115679468066,2004.0,148.0,465.0945541886483,2.321428571428572,0.11339285714285713,0.10144927536231883,29765.0,1544.0,10844.0,41.625000000000036,930.15625,0.4990115679468066,2004.0,148.0,465.0945541886483,2.321428571428572,0.11339285714285713,0.10144927536231883,29765.0,1544.0,10844.0,41.625000000000036,930.15625,0.4990115679468066,2004.0,148.0,465.0945541886483,2.321428571428572,0.11339285714285713,0.10144927536231883,29765.0,1544.0,10844.0,41.625000000000036,930.15625,0.4990115679468066,2004.0,148.0,465.0945541886483,2.321428571428572,0.11339285714285713,0.10144927536231883,29765.0,1544.0,10844.0,41.625000000000036,930.15625,0.4990115679468066,2004.0,148.0,465.0945541886483,2.321428571428572,0.11339285714285713,0.10144927536231883,29765.0,1544.0,10844.0,41.625000000000036,930.15625,0.4990115679468066,2004.0,148.0,465.0945541886483,2.321428571428572,0.11339285714285713,0.10144927536231883,29765.0,1544.0,10844.0,41.625000000000036,930.15625,0.4990115679468066,2004.0,148.0,465.0945541886483,2.321428571428572,0.11339285714285713,0.10144927536231883,29765.0,1544.0,10844.0,41.625000000000036,930.15625,0.4990115679468066,2004.0,148.0,465.0945541886483,2.321428571428572,0.11339285714285713,0.10144927536231883,29765.0,1544.0,10844.0,41.625000000000036,930.15625,0.4990115679468066,2004.0,148.0,465.0945541886483,2.321428571428572,0.11339285714285713,0.10144927536231883,29765.0,1544.0,10844.0,41.625000000000036,930.15625,0.4990115679468066,2004.0,148.0,465.0945541886483,2.321428571428572,0.11339285714285713,0.10144927536231883,29765.0,1544.0,10844.0,1
MT371002.1,41.62499999999998,928.34375,0.4989661563063905,2002.0,148.0,464.7716918939207,2.321428571428572,0.11339285714285713,0.10144927536231883,29707.0,1544.0,10844.0,41.62499999999998,928.34375,0.4989661563063905,2002.0,148.0,464.7716918939207,2.321428571428572,0.11339285714285713,0.10144927536231883,29707.0,1544.0,10844.0,41.62499999999998,928.34375,0.4989661563063905,2002.0,148.0,464.7716918939207,2.321428571428572,0.11339285714285713,0.10144927536231883,29707.0,1544.0,10844.0,41.62499999999998,928.34375,0.4989661563063905,2002.0,148.0,464.7716918939207,2.321428571428572,0.11339285714285713,0.10144927536231883,29707.0,1544.0,10844.0,41.62499999999998,928.34375,0.4989661563063905,2002.0,148.0,464.7716918939207,2.321428571428572,0.11339285714285713,0.10144927536231883,29707.0,1544.0,10844.0,41.62499999999998,928.34375,0.4989661563063905,2002.0,148.0,464.7716918939207,2.321428571428572,0.11339285714285713,0.10144927536231883,29707.0,1544.0,10844.0,41.62499999999998,928.34375,0.4989661563063905,2002.0,148.0,464.7716918939207,2.321428571428572,0.11339285714285713,0.10144927536231883,29707.0,1544.0,10844.0,41.62499999999998,928.34375,0.4989661563063905,2002.0,148.0,464.7716918939207,2.321428571428572,0.11339285714285713,0.10144927536231883,29707.0,1544.0,10844.0,41.62499999999998,928.34375,0.4989661563063905,2002.0,148.0,464.7716918939207,2.321428571428572,0.11339285714285713,0.10144927536231883,29707.0,1544.0,10844.0,41.62499999999998,928.34375,0.4989661563063905,2002.0,148.0,464.7716918939207,2.321428571428572,0.11339285714285713,0.10144927536231883,29707.0,1544.0,10844.0,1
MT371006.1,41.62500000000001,928.75,0.4988627544351123,2002.0,148.0,464.7883590947605,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.4988627544351123,2002.0,148.0,464.7883590947605,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.4988627544351123,2002.0,148.0,464.7883590947605,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.4988627544351123,2002.0,148.0,464.7883590947605,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.4988627544351123,2002.0,148.0,464.7883590947605,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.4988627544351123,2002.0,148.0,464.7883590947605,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.4988627544351123,2002.0,148.0,464.7883590947605,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.4988627544351123,2002.0,148.0,464.7883590947605,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.4988627544351123,2002.0,148.0,464.7883590947605,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.4988627544351123,2002.0,148.0,464.7883590947605,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,1
MT371007.1,41.62500000000002,928.53125,0.4988304421701917,2002.0,148.0,464.6980191731373,2.321428571428572,0.11339285714285713,0.10144927536231883,29713.0,1544.0,10844.0,41.62500000000002,928.53125,0.4988304421701917,2002.0,148.0,464.6980191731373,2.321428571428572,0.11339285714285713,0.10144927536231883,29713.0,1544.0,10844.0,41.62500000000002,928.53125,0.4988304421701917,2002.0,148.0,464.6980191731373,2.321428571428572,0.11339285714285713,0.10144927536231883,29713.0,1544.0,10844.0,41.62500000000002,928.53125,0.4988304421701917,2002.0,148.0,464.6980191731373,2.321428571428572,0.11339285714285713,0.10144927536231883,29713.0,1544.0,10844.0,41.62500000000002,928.53125,0.4988304421701917,2002.0,148.0,464.6980191731373,2.321428571428572,0.11339285714285713,0.10144927536231883,29713.0,1544.0,10844.0,41.62500000000002,928.53125,0.4988304421701917,2002.0,148.0,464.6980191731373,2.321428571428572,0.11339285714285713,0.10144927536231883,29713.0,1544.0,10844.0,41.62500000000002,928.53125,0.4988304421701917,2002.0,148.0,464.6980191731373,2.321428571428572,0.11339285714285713,0.10144927536231883,29713.0,1544.0,10844.0,41.62500000000002,928.53125,0.4988304421701917,2002.0,148.0,464.6980191731373,2.321428571428572,0.11339285714285713,0.10144927536231883,29713.0,1544.0,10844.0,41.62500000000002,928.53125,0.4988304421701917,2002.0,148.0,464.6980191731373,2.321428571428572,0.11339285714285713,0.10144927536231883,29713.0,1544.0,10844.0,41.62500000000002,928.53125,0.4988304421701917,2002.0,148.0,464.6980191731373,2.321428571428572,0.11339285714285713,0.10144927536231883,29713.0,1544.0,10844.0,1
MT371012.1,41.62500000000001,928.7499999999997,0.4989216606377291,2002.0,148.0,464.90802181721926,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.7499999999997,0.4989216606377291,2002.0,148.0,464.90802181721926,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.7499999999997,0.4989216606377291,2002.0,148.0,464.90802181721926,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.7499999999997,0.4989216606377291,2002.0,148.0,464.90802181721926,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.7499999999997,0.4989216606377291,2002.0,148.0,464.90802181721926,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.7499999999997,0.4989216606377291,2002.0,148.0,464.90802181721926,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.7499999999997,0.4989216606377291,2002.0,148.0,464.90802181721926,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.7499999999997,0.4989216606377291,2002.0,148.0,464.90802181721926,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.7499999999997,0.4989216606377291,2002.0,148.0,464.90802181721926,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.7499999999997,0.4989216606377291,2002.0,148.0,464.90802181721926,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,1
